,Song_Name,Song_String,Lyrics_List
10,edited_Skeleton_Tiger,"now that all these walls are down
wonder what ill tell you

you can do what you want as long
as the curtain is high and strong
we should be like this all the time
for the earth one day will die

count the number of things you are
see how long it takes you

you can do what you want as long
as the curtain is high and strong
we should be like this all the time
for the earth one day will die oh


you can do what you want as long
as the curtain is high and strong
we should be like this all the time
for the earth one day will die oh
oh","['now', 'that', 'all', 'these', 'walls', 'are', 'down', 'wonder', 'what', 'ill', 'tell', 'you', 'you', 'can', 'do', 'what', 'you', 'want', 'as', 'long', 'as', 'the', 'curtain', 'is', 'high', 'and', 'strong', 'we', 'should', 'be', 'like', 'this', 'all', 'the', 'time', 'for', 'the', 'earth', 'one', 'day', 'will', 'die', 'count', 'the', 'number', 'of', 'things', 'you', 'are', 'see', 'how', 'long', 'it', 'takes', 'you', 'you', 'can', 'do', 'what', 'you', 'want', 'as', 'long', 'as', 'the', 'curtain', 'is', 'high', 'and', 'strong', 'we', 'should', 'be', 'like', 'this', 'all', 'the', 'time', 'for', 'the', 'earth', 'one', 'day', 'will', 'die', 'oh', 'you', 'can', 'do', 'what', 'you', 'want', 'as', 'long', 'as', 'the', 'curtain', 'is', 'high', 'and', 'strong', 'we', 'should', 'be', 'like', 'this', 'all', 'the', 'time', 'for', 'the', 'earth', 'one', 'day', 'will', 'die', 'oh', 'oh']"
11,edited_A_Girl_Like_You_-_triple_j_Like_A_Version,"ive never known a girl like you before
now just like in a song from days of yore
cause here you come aknocking knocking on my door
and ive never met a girl like you before


give me just a taste so i want more
now my hands are bleeding and my knees are raw
cause now you got me crawling crawling on the floor
and ive never known a girl like you before



and ive never known a girl like you before
never never never never
never known a girl like you before

this old towns changed so much
dont feel like i belong
too many protest singers
not enough protest songs
and now youve come along
yes youve come along
and ive never met a girl like you before","['ive', 'never', 'known', 'a', 'girl', 'like', 'you', 'before', 'now', 'just', 'like', 'in', 'a', 'song', 'from', 'days', 'of', 'yore', 'cause', 'here', 'you', 'come', 'aknocking', 'knocking', 'on', 'my', 'door', 'and', 'ive', 'never', 'met', 'a', 'girl', 'like', 'you', 'before', 'give', 'me', 'just', 'a', 'taste', 'so', 'i', 'want', 'more', 'now', 'my', 'hands', 'are', 'bleeding', 'and', 'my', 'knees', 'are', 'raw', 'cause', 'now', 'you', 'got', 'me', 'crawling', 'crawling', 'on', 'the', 'floor', 'and', 'ive', 'never', 'known', 'a', 'girl', 'like', 'you', 'before', 'and', 'ive', 'never', 'known', 'a', 'girl', 'like', 'you', 'before', 'never', 'never', 'never', 'never', 'never', 'known', 'a', 'girl', 'like', 'you', 'before', 'this', 'old', 'towns', 'changed', 'so', 'much', 'dont', 'feel', 'like', 'i', 'belong', 'too', 'many', 'protest', 'singers', 'not', 'enough', 'protest', 'songs', 'and', 'now', 'youve', 'come', 'along', 'yes', 'youve', 'come', 'along', 'and', 'ive', 'never', 'met', 'a', 'girl', 'like', 'you', 'before']"
12,edited_Let_It_Happen,"its always around me all this noise
but not nearly as loud as the voice saying
let it happen let it happen its gonna feel so good
just let it happen let it happen

all this running around trying to cover my shadow
a notion growing inside now all the others seem shallow
all this running around bearing down on my shoulders
i can hear an alarm must be morning

i heard about a whirlwind thats coming round
its gonna carry off all that isnt bound
and when it happens when it happens i wont be holding on
so let it happen let it happen

all this running around i cant fight it much longer
somethings trying to get out and its never been closer
if my take off fails make up some other story
but if i never come back tell my mother im sorry
i will not vanish and you will not scare me
tryna get through it try to bounce to it
you were not thinkin that i will not do it
they be lovin someone and im not that stupid
take the next ticket to take the next train
why would i do it and you wanna think that","['its', 'always', 'around', 'me', 'all', 'this', 'noise', 'but', 'not', 'nearly', 'as', 'loud', 'as', 'the', 'voice', 'saying', 'let', 'it', 'happen', 'let', 'it', 'happen', 'its', 'gonna', 'feel', 'so', 'good', 'just', 'let', 'it', 'happen', 'let', 'it', 'happen', 'all', 'this', 'running', 'around', 'trying', 'to', 'cover', 'my', 'shadow', 'a', 'notion', 'growing', 'inside', 'now', 'all', 'the', 'others', 'seem', 'shallow', 'all', 'this', 'running', 'around', 'bearing', 'down', 'on', 'my', 'shoulders', 'i', 'can', 'hear', 'an', 'alarm', 'must', 'be', 'morning', 'i', 'heard', 'about', 'a', 'whirlwind', 'thats', 'coming', 'round', 'its', 'gonna', 'carry', 'off', 'all', 'that', 'isnt', 'bound', 'and', 'when', 'it', 'happens', 'when', 'it', 'happens', 'i', 'wont', 'be', 'holding', 'on', 'so', 'let', 'it', 'happen', 'let', 'it', 'happen', 'all', 'this', 'running', 'around', 'i', 'cant', 'fight', 'it', 'much', 'longer', 'somethings', 'trying', 'to', 'get', 'out', 'and', 'its', 'never', 'been', 'closer', 'if', 'my', 'take', 'off', 'fails', 'make', 'up', 'some', 'other', 'story', 'but', 'if', 'i', 'never', 'come', 'back', 'tell', 'my', 'mother', 'im', 'sorry', 'i', 'will', 'not', 'vanish', 'and', 'you', 'will', 'not', 'scare', 'me', 'tryna', 'get', 'through', 'it', 'try', 'to', 'bounce', 'to', 'it', 'you', 'were', 'not', 'thinkin', 'that', 'i', 'will', 'not', 'do', 'it', 'they', 'be', 'lovin', 'someone', 'and', 'im', 'not', 'that', 'stupid', 'take', 'the', 'next', 'ticket', 'to', 'take', 'the', 'next', 'train', 'why', 'would', 'i', 'do', 'it', 'and', 'you', 'wanna', 'think', 'that']"
13,edited_41_Mosquitoes_Flying_in_Formation,"lazy bones and no concern
sees forty one mosquitoes flying in formation
im alright but my pet cockroach died of starvation
sleep till late i wont mind if we do nothing today
come and stay bring your friends
who needs floor space anyway
so do you not want me to come over
so do you not want me to come over

not much we know so off we go
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh

the other side of the land they like my brain
they dont waste time and they dont wait
and do what they want
as long as i dont have to concentrate
broken drums thriving dreams
not much else between these walls
one more spliff i am already gone but duty calls
so do you not want me to come over
so do you not want me to come over
not much we know so off we go
ahhhahhh ahhhahhh ahhhahhh ahhhahhh
ahhhahhh ahhhahhh ahhhahhh ahhhahhh","['lazy', 'bones', 'and', 'no', 'concern', 'sees', 'forty', 'one', 'mosquitoes', 'flying', 'in', 'formation', 'im', 'alright', 'but', 'my', 'pet', 'cockroach', 'died', 'of', 'starvation', 'sleep', 'till', 'late', 'i', 'wont', 'mind', 'if', 'we', 'do', 'nothing', 'today', 'come', 'and', 'stay', 'bring', 'your', 'friends', 'who', 'needs', 'floor', 'space', 'anyway', 'so', 'do', 'you', 'not', 'want', 'me', 'to', 'come', 'over', 'so', 'do', 'you', 'not', 'want', 'me', 'to', 'come', 'over', 'not', 'much', 'we', 'know', 'so', 'off', 'we', 'go', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'the', 'other', 'side', 'of', 'the', 'land', 'they', 'like', 'my', 'brain', 'they', 'dont', 'waste', 'time', 'and', 'they', 'dont', 'wait', 'and', 'do', 'what', 'they', 'want', 'as', 'long', 'as', 'i', 'dont', 'have', 'to', 'concentrate', 'broken', 'drums', 'thriving', 'dreams', 'not', 'much', 'else', 'between', 'these', 'walls', 'one', 'more', 'spliff', 'i', 'am', 'already', 'gone', 'but', 'duty', 'calls', 'so', 'do', 'you', 'not', 'want', 'me', 'to', 'come', 'over', 'so', 'do', 'you', 'not', 'want', 'me', 'to', 'come', 'over', 'not', 'much', 'we', 'know', 'so', 'off', 'we', 'go', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh', 'ahhhahhh']"
14,edited_One_More_Year,"do you remember we were standing here a year ago
our minds were racing and timewentslow
if there wastrouble in the world we didntknow
if we had a care it didnt show
but now i worry our horizons been nothing new
cause i get this feeling and maybe you get it too
were on a rollercoaster stuck on its loopdeloop
cause what we did one day on a whim
has slowly become all we do

i never wanted any other way to spend our lives
i know we promised wed be doing this til we die
and now i fear we might
ooh now i fear we might

we got a whole year one more year
fiftytwo weeks
seven days each
one more year four seasons one reason one way
one year one more year one year
one year from today
from today","['do', 'you', 'remember', 'we', 'were', 'standing', 'here', 'a', 'year', 'ago', 'our', 'minds', 'were', 'racing', 'and', 'timewentslow', 'if', 'there', 'wastrouble', 'in', 'the', 'world', 'we', 'didntknow', 'if', 'we', 'had', 'a', 'care', 'it', 'didnt', 'show', 'but', 'now', 'i', 'worry', 'our', 'horizons', 'been', 'nothing', 'new', 'cause', 'i', 'get', 'this', 'feeling', 'and', 'maybe', 'you', 'get', 'it', 'too', 'were', 'on', 'a', 'rollercoaster', 'stuck', 'on', 'its', 'loopdeloop', 'cause', 'what', 'we', 'did', 'one', 'day', 'on', 'a', 'whim', 'has', 'slowly', 'become', 'all', 'we', 'do', 'i', 'never', 'wanted', 'any', 'other', 'way', 'to', 'spend', 'our', 'lives', 'i', 'know', 'we', 'promised', 'wed', 'be', 'doing', 'this', 'til', 'we', 'die', 'and', 'now', 'i', 'fear', 'we', 'might', 'ooh', 'now', 'i', 'fear', 'we', 'might', 'we', 'got', 'a', 'whole', 'year', 'one', 'more', 'year', 'fiftytwo', 'weeks', 'seven', 'days', 'each', 'one', 'more', 'year', 'four', 'seasons', 'one', 'reason', 'one', 'way', 'one', 'year', 'one', 'more', 'year', 'one', 'year', 'one', 'year', 'from', 'today', 'from', 'today']"
15,edited_Instant_Destiny,"im about to do something crazy no more delayin
no destiny is too far
we can getahome in miamigo and get married
tattoo your nameon my arm

this traffic doesnt seem quite as annoying
quite alright quite alright sittin here
yes reminiscent i think this is different
i know this is different im about to
lets cause something permanent
just so we know we can

im about to do something crazy no more delayin
no destiny is too far
did you say and here comes forever
oh here forever let go of me with open arms

well be lovers until the end of time im about to
i see it now
i see just how youre so right im about to
youre so clear now
im about to do something crazy no more delayin
no destiny is too far
we can get a home in miami go and get married
tattoo your name on my arm","['im', 'about', 'to', 'do', 'something', 'crazy', 'no', 'more', 'delayin', 'no', 'destiny', 'is', 'too', 'far', 'we', 'can', 'getahome', 'in', 'miamigo', 'and', 'get', 'married', 'tattoo', 'your', 'nameon', 'my', 'arm', 'this', 'traffic', 'doesnt', 'seem', 'quite', 'as', 'annoying', 'quite', 'alright', 'quite', 'alright', 'sittin', 'here', 'yes', 'reminiscent', 'i', 'think', 'this', 'is', 'different', 'i', 'know', 'this', 'is', 'different', 'im', 'about', 'to', 'lets', 'cause', 'something', 'permanent', 'just', 'so', 'we', 'know', 'we', 'can', 'im', 'about', 'to', 'do', 'something', 'crazy', 'no', 'more', 'delayin', 'no', 'destiny', 'is', 'too', 'far', 'did', 'you', 'say', 'and', 'here', 'comes', 'forever', 'oh', 'here', 'forever', 'let', 'go', 'of', 'me', 'with', 'open', 'arms', 'well', 'be', 'lovers', 'until', 'the', 'end', 'of', 'time', 'im', 'about', 'to', 'i', 'see', 'it', 'now', 'i', 'see', 'just', 'how', 'youre', 'so', 'right', 'im', 'about', 'to', 'youre', 'so', 'clear', 'now', 'im', 'about', 'to', 'do', 'something', 'crazy', 'no', 'more', 'delayin', 'no', 'destiny', 'is', 'too', 'far', 'we', 'can', 'get', 'a', 'home', 'in', 'miami', 'go', 'and', 'get', 'married', 'tattoo', 'your', 'name', 'on', 'my', 'arm']"
16,edited_DC30,,[]
17,edited_Half_Full_Glass_Of_Wine_-_Live,"thank you guys
hey uh give it up for white denim
holy moly what awhat a bunch of freakishly good musicians
they make us look like novices
alright
lets see if we can prove our musical prowess
on this song called half a glass of wine
go crazy chicago

said you wouldnt be home late tonight
i gave up waiting at seventeen past midnight
now my only companys a half full glass of wine


its been so long
since ive held your hand
you dont know how hard it can be

thank god that ive been blessed with a patient mind
cause what i want to happen wont happen for a very long time
now my only companys a half full glass of wine

its been so long
since ive held your hand
you dont know how hard it can be
you dont know how hard it can be","['thank', 'you', 'guys', 'hey', 'uh', 'give', 'it', 'up', 'for', 'white', 'denim', 'holy', 'moly', 'what', 'awhat', 'a', 'bunch', 'of', 'freakishly', 'good', 'musicians', 'they', 'make', 'us', 'look', 'like', 'novices', 'alright', 'lets', 'see', 'if', 'we', 'can', 'prove', 'our', 'musical', 'prowess', 'on', 'this', 'song', 'called', 'half', 'a', 'glass', 'of', 'wine', 'go', 'crazy', 'chicago', 'said', 'you', 'wouldnt', 'be', 'home', 'late', 'tonight', 'i', 'gave', 'up', 'waiting', 'at', 'seventeen', 'past', 'midnight', 'now', 'my', 'only', 'companys', 'a', 'half', 'full', 'glass', 'of', 'wine', 'its', 'been', 'so', 'long', 'since', 'ive', 'held', 'your', 'hand', 'you', 'dont', 'know', 'how', 'hard', 'it', 'can', 'be', 'thank', 'god', 'that', 'ive', 'been', 'blessed', 'with', 'a', 'patient', 'mind', 'cause', 'what', 'i', 'want', 'to', 'happen', 'wont', 'happen', 'for', 'a', 'very', 'long', 'time', 'now', 'my', 'only', 'companys', 'a', 'half', 'full', 'glass', 'of', 'wine', 'its', 'been', 'so', 'long', 'since', 'ive', 'held', 'your', 'hand', 'you', 'dont', 'know', 'how', 'hard', 'it', 'can', 'be', 'you', 'dont', 'know', 'how', 'hard', 'it', 'can', 'be']"
18,edited_When_The_Feeling’s_In_The_Core,"send me back the feelings reached the core
ocean waves sound more like whispers from the shore

see my eyes look back again once before
see my eyes look back again once before

there is no
theres nothing that i need to say

see my eyes look back again once before
see my eyes look back again once before
once before

see my eyes look back again once before
see my eyes look back again once before
see my eyes look back again once before
once before
see my eyes look back again once before

feelings in the core
feelings in the

feelings in the core","['send', 'me', 'back', 'the', 'feelings', 'reached', 'the', 'core', 'ocean', 'waves', 'sound', 'more', 'like', 'whispers', 'from', 'the', 'shore', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'there', 'is', 'no', 'theres', 'nothing', 'that', 'i', 'need', 'to', 'say', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'once', 'before', 'see', 'my', 'eyes', 'look', 'back', 'again', 'once', 'before', 'feelings', 'in', 'the', 'core', 'feelings', 'in', 'the', 'feelings', 'in', 'the', 'core']"
19,edited_Apocalypse_Dreams_-_Live,"alright guys thank you so much
were called tame impala and we love you guys
and this song is called apocalypse dreams
alright i said id ask kevin a topical question
haha what

this could be the day that we push through
it could be the day that all our dreams come true
for me and you
till were at the end of just another day
oh oh oh my
are you too terrified to try your best
just to end up with an educated guess
like success
like those times you wake up mystified


everything is changing
and theres nothing i can do
my world is turning pages
while i am just sitting here
well am i getting closer
will i ever get there
does it even matter
do i really need it
push it out the window
on and on we all go
this could be the day that we push through
into another morning
doesnt even matter
it was only yesterday
it could be the day that all our dreams come true
didnt even know you
now im gonna miss you
oh it feels so real in my sleep
never held something so close i couldnt

nothing ever changes
no matter how long you do your hair
looks the same to everyone else
everything is changing
i guess i should warn my mum
but shell just be excited","['alright', 'guys', 'thank', 'you', 'so', 'much', 'were', 'called', 'tame', 'impala', 'and', 'we', 'love', 'you', 'guys', 'and', 'this', 'song', 'is', 'called', 'apocalypse', 'dreams', 'alright', 'i', 'said', 'id', 'ask', 'kevin', 'a', 'topical', 'question', 'haha', 'what', 'this', 'could', 'be', 'the', 'day', 'that', 'we', 'push', 'through', 'it', 'could', 'be', 'the', 'day', 'that', 'all', 'our', 'dreams', 'come', 'true', 'for', 'me', 'and', 'you', 'till', 'were', 'at', 'the', 'end', 'of', 'just', 'another', 'day', 'oh', 'oh', 'oh', 'my', 'are', 'you', 'too', 'terrified', 'to', 'try', 'your', 'best', 'just', 'to', 'end', 'up', 'with', 'an', 'educated', 'guess', 'like', 'success', 'like', 'those', 'times', 'you', 'wake', 'up', 'mystified', 'everything', 'is', 'changing', 'and', 'theres', 'nothing', 'i', 'can', 'do', 'my', 'world', 'is', 'turning', 'pages', 'while', 'i', 'am', 'just', 'sitting', 'here', 'well', 'am', 'i', 'getting', 'closer', 'will', 'i', 'ever', 'get', 'there', 'does', 'it', 'even', 'matter', 'do', 'i', 'really', 'need', 'it', 'push', 'it', 'out', 'the', 'window', 'on', 'and', 'on', 'we', 'all', 'go', 'this', 'could', 'be', 'the', 'day', 'that', 'we', 'push', 'through', 'into', 'another', 'morning', 'doesnt', 'even', 'matter', 'it', 'was', 'only', 'yesterday', 'it', 'could', 'be', 'the', 'day', 'that', 'all', 'our', 'dreams', 'come', 'true', 'didnt', 'even', 'know', 'you', 'now', 'im', 'gonna', 'miss', 'you', 'oh', 'it', 'feels', 'so', 'real', 'in', 'my', 'sleep', 'never', 'held', 'something', 'so', 'close', 'i', 'couldnt', 'nothing', 'ever', 'changes', 'no', 'matter', 'how', 'long', 'you', 'do', 'your', 'hair', 'looks', 'the', 'same', 'to', 'everyone', 'else', 'everything', 'is', 'changing', 'i', 'guess', 'i', 'should', 'warn', 'my', 'mum', 'but', 'shell', 'just', 'be', 'excited']"
20,edited_Desire_Be_Desire_Go,"feel it come
i i dont know how long its gonna stay with me
woah ill let desire be desire go
oh dare i face the real world

every day back and forth whats it for
whats it for back and forth every day
every day back and forth whats it for
i dont know ill get out
wont have to check my watch

i i dont have the verve to belong to this dead side
woah woah why i ever tried i i dont know
oh dare i face the real world

every day back and forth whats it for
whats it for back and forth every day
every day back and forth whats it for
i dont know i forget
try to let desire be desire go

feel feel it come feel it come
i
feel it come
i i dont know how long its gonna stay with me
woah ill let desire be desire go","['feel', 'it', 'come', 'i', 'i', 'dont', 'know', 'how', 'long', 'its', 'gonna', 'stay', 'with', 'me', 'woah', 'ill', 'let', 'desire', 'be', 'desire', 'go', 'oh', 'dare', 'i', 'face', 'the', 'real', 'world', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'whats', 'it', 'for', 'back', 'and', 'forth', 'every', 'day', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'i', 'dont', 'know', 'ill', 'get', 'out', 'wont', 'have', 'to', 'check', 'my', 'watch', 'i', 'i', 'dont', 'have', 'the', 'verve', 'to', 'belong', 'to', 'this', 'dead', 'side', 'woah', 'woah', 'why', 'i', 'ever', 'tried', 'i', 'i', 'dont', 'know', 'oh', 'dare', 'i', 'face', 'the', 'real', 'world', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'whats', 'it', 'for', 'back', 'and', 'forth', 'every', 'day', 'every', 'day', 'back', 'and', 'forth', 'whats', 'it', 'for', 'i', 'dont', 'know', 'i', 'forget', 'try', 'to', 'let', 'desire', 'be', 'desire', 'go', 'feel', 'feel', 'it', 'come', 'feel', 'it', 'come', 'i', 'feel', 'it', 'come', 'i', 'i', 'dont', 'know', 'how', 'long', 'its', 'gonna', 'stay', 'with', 'me', 'woah', 'ill', 'let', 'desire', 'be', 'desire', 'go']"
21,edited_One_More_Hour,"just a moment
right before all the song and dance
wasnt brave enough to tell you
but thereaintgonna be anotherchance
its not long until all thati have
and everythings still one more hour
minutes are racing whatever ive done
i did it for love all that i have
i did it for fun one more hour
couldnt get enough all that i have
i did it for fame one more hour
but never for money
not for houses not for her
not for my future children
until now

how could i love again
how could i ever ask for more
and to the road ahead
into a life i cant ignore
lose her how could i love again
move on how can i walk this path for sure
lose her with no more time to spare
move on i know the answer more and more
as long as i can long as i can
spend some time alone
as long as i can long as i can
be the man i am

ooh life is strange
for one more hour
i can rage
for one more hour

as long as i can lose her as long as i can move on
spend some time alone
as long as i can lose her as long as i can move on
remember who i am
as long as i can lose her as long as i can move on
spend some time alone
as long as i can how could i love again as long as i can
be the man i am","['just', 'a', 'moment', 'right', 'before', 'all', 'the', 'song', 'and', 'dance', 'wasnt', 'brave', 'enough', 'to', 'tell', 'you', 'but', 'thereaintgonna', 'be', 'anotherchance', 'its', 'not', 'long', 'until', 'all', 'thati', 'have', 'and', 'everythings', 'still', 'one', 'more', 'hour', 'minutes', 'are', 'racing', 'whatever', 'ive', 'done', 'i', 'did', 'it', 'for', 'love', 'all', 'that', 'i', 'have', 'i', 'did', 'it', 'for', 'fun', 'one', 'more', 'hour', 'couldnt', 'get', 'enough', 'all', 'that', 'i', 'have', 'i', 'did', 'it', 'for', 'fame', 'one', 'more', 'hour', 'but', 'never', 'for', 'money', 'not', 'for', 'houses', 'not', 'for', 'her', 'not', 'for', 'my', 'future', 'children', 'until', 'now', 'how', 'could', 'i', 'love', 'again', 'how', 'could', 'i', 'ever', 'ask', 'for', 'more', 'and', 'to', 'the', 'road', 'ahead', 'into', 'a', 'life', 'i', 'cant', 'ignore', 'lose', 'her', 'how', 'could', 'i', 'love', 'again', 'move', 'on', 'how', 'can', 'i', 'walk', 'this', 'path', 'for', 'sure', 'lose', 'her', 'with', 'no', 'more', 'time', 'to', 'spare', 'move', 'on', 'i', 'know', 'the', 'answer', 'more', 'and', 'more', 'as', 'long', 'as', 'i', 'can', 'long', 'as', 'i', 'can', 'spend', 'some', 'time', 'alone', 'as', 'long', 'as', 'i', 'can', 'long', 'as', 'i', 'can', 'be', 'the', 'man', 'i', 'am', 'ooh', 'life', 'is', 'strange', 'for', 'one', 'more', 'hour', 'i', 'can', 'rage', 'for', 'one', 'more', 'hour', 'as', 'long', 'as', 'i', 'can', 'lose', 'her', 'as', 'long', 'as', 'i', 'can', 'move', 'on', 'spend', 'some', 'time', 'alone', 'as', 'long', 'as', 'i', 'can', 'lose', 'her', 'as', 'long', 'as', 'i', 'can', 'move', 'on', 'remember', 'who', 'i', 'am', 'as', 'long', 'as', 'i', 'can', 'lose', 'her', 'as', 'long', 'as', 'i', 'can', 'move', 'on', 'spend', 'some', 'time', 'alone', 'as', 'long', 'as', 'i', 'can', 'how', 'could', 'i', 'love', 'again', 'as', 'long', 'as', 'i', 'can', 'be', 'the', 'man', 'i', 'am']"
22,edited_Tame_Impala_[Tracklist_+_Album_Art],"tracklist
  desire be desire go
  skeleton tiger
  half full glass of wine
   mosquitoes flying in formation
  slide through my fingers
  wander

cover art","['tracklist', 'desire', 'be', 'desire', 'go', 'skeleton', 'tiger', 'half', 'full', 'glass', 'of', 'wine', 'mosquitoes', 'flying', 'in', 'formation', 'slide', 'through', 'my', 'fingers', 'wander', 'cover', 'art']"
23,edited_The_Bold_Arrow_of_Time,"overhead ether flow moment
colours run
time so

slow
slow

ive never seen the arrow of time fly so

low

and time flows on","['overhead', 'ether', 'flow', 'moment', 'colours', 'run', 'time', 'so', 'slow', 'slow', 'ive', 'never', 'seen', 'the', 'arrow', 'of', 'time', 'fly', 'so', 'low', 'and', 'time', 'flows', 'on']"
24,edited_Nangs,,[]
25,edited_Past_Life,"i was picking up a suit from the dry cleaners
which is standard for me thursday 
ive got a pretty solid routine these days
i dont know it just works for me
anyway i was leaving i was getting in my car
and i went to adjust the rearview mirror
but in its reflection just for a second
i saw a figure started to trigger
memories flooded back stopped me in my tracks
who was that it was my lover
a lover from a past life

from a past life
feel like i saw a ghost
from a past life
so unexpected
from a past life
i was transfixed
from a past life

from a past life
crazy
from a past life
it takes a lot to trip me out
i always wondered if you wanted my love
for the first time
in a long time
i always wondered if you wanted my love


from a past life
i guess theres no harm in trying
from a past life
whats the worst that could happen
i always wondered if you wanted my love
for the first time
in a long time
i tried to say it but it never came out right
past life
from a past life
youre not a stranger if youre always on my mind
for the first time
i know its late it just didnt feel right
in a long time","['i', 'was', 'picking', 'up', 'a', 'suit', 'from', 'the', 'dry', 'cleaners', 'which', 'is', 'standard', 'for', 'me', 'thursday', 'ive', 'got', 'a', 'pretty', 'solid', 'routine', 'these', 'days', 'i', 'dont', 'know', 'it', 'just', 'works', 'for', 'me', 'anyway', 'i', 'was', 'leaving', 'i', 'was', 'getting', 'in', 'my', 'car', 'and', 'i', 'went', 'to', 'adjust', 'the', 'rearview', 'mirror', 'but', 'in', 'its', 'reflection', 'just', 'for', 'a', 'second', 'i', 'saw', 'a', 'figure', 'started', 'to', 'trigger', 'memories', 'flooded', 'back', 'stopped', 'me', 'in', 'my', 'tracks', 'who', 'was', 'that', 'it', 'was', 'my', 'lover', 'a', 'lover', 'from', 'a', 'past', 'life', 'from', 'a', 'past', 'life', 'feel', 'like', 'i', 'saw', 'a', 'ghost', 'from', 'a', 'past', 'life', 'so', 'unexpected', 'from', 'a', 'past', 'life', 'i', 'was', 'transfixed', 'from', 'a', 'past', 'life', 'from', 'a', 'past', 'life', 'crazy', 'from', 'a', 'past', 'life', 'it', 'takes', 'a', 'lot', 'to', 'trip', 'me', 'out', 'i', 'always', 'wondered', 'if', 'you', 'wanted', 'my', 'love', 'for', 'the', 'first', 'time', 'in', 'a', 'long', 'time', 'i', 'always', 'wondered', 'if', 'you', 'wanted', 'my', 'love', 'from', 'a', 'past', 'life', 'i', 'guess', 'theres', 'no', 'harm', 'in', 'trying', 'from', 'a', 'past', 'life', 'whats', 'the', 'worst', 'that', 'could', 'happen', 'i', 'always', 'wondered', 'if', 'you', 'wanted', 'my', 'love', 'for', 'the', 'first', 'time', 'in', 'a', 'long', 'time', 'i', 'tried', 'to', 'say', 'it', 'but', 'it', 'never', 'came', 'out', 'right', 'past', 'life', 'from', 'a', 'past', 'life', 'youre', 'not', 'a', 'stranger', 'if', 'youre', 'always', 'on', 'my', 'mind', 'for', 'the', 'first', 'time', 'i', 'know', 'its', 'late', 'it', 'just', 'didnt', 'feel', 'right', 'in', 'a', 'long', 'time']"
